Welcome to the profile statistics browser.
cProfile.out% Wed Jan 15 17:53:44 2025    cProfile.out

         53266001 function calls (53251305 primitive calls) in 21.731 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/axes/_secondary_axes.py:12(SecondaryAxis)
        1    0.000    0.000    0.002    0.002 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/axes/_secondary_axes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/geo.py:18(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/geo.py:15(GeoAxes)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/geo.py:223(_GeoTransform)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/geo.py:249(AitoffTransform)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/geo.py:272(InvertedAitoffTransform)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/geo.py:246(AitoffAxes)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/geo.py:297(HammerTransform)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/geo.py:316(InvertedHammerTransform)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/geo.py:294(HammerAxes)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/geo.py:344(MollweideTransform)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/geo.py:386(InvertedMollweideTransform)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/geo.py:341(MollweideAxes)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/geo.py:416(LambertTransform)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/geo.py:456(InvertedLambertTransform)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/geo.py:413(LambertAxes)
        1    0.000    0.000    0.009    0.009 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/geo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/polar.py:32(PolarTransform)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/polar.py:158(PolarAffine)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/polar.py:206(InvertedPolarTransform)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/polar.py:263(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/polar.py:276(_AxisWrapper)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/polar.py:299(ThetaLocator)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/polar.py:328(ThetaTick)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/polar.py:420(ThetaAxis)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/polar.py:467(RadialLocator)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/polar.py:516(_ThetaShift)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/polar.py:558(RadialTick)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/polar.py:709(RadialAxis)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/polar.py:758(_WedgeBbox)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/polar.py:814(PolarAxes)
        1    0.000    0.000    0.007    0.007 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/projections/polar.py:1(<module>)
        1    0.000    0.000    0.024    0.024 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/mpl_toolkits/mplot3d/__init__.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axes3d.py:40(Axes3D)
        1    0.000    0.000    0.024    0.024 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axes3d.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:76(Text3D)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:183(Line3D)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:347(Collection3D)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:372(Line3DCollection)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:412(Patch3D)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:467(PathPatch3D)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:539(Patch3DCollection)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:646(Path3DCollection)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:852(Poly3DCollection)
        1    0.000    0.000    0.012    0.012 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/mpl_toolkits/mplot3d/proj3d.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axis3d.py:38(Axis)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axis3d.py:739(XAxis)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axis3d.py:747(YAxis)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axis3d.py:755(ZAxis)
        1    0.000    0.000    0.005    0.005 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axis3d.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/animation.py:78(__init__)
        6    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/animation.py:91(wrapper)
        6    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/animation.py:81(register)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/animation.py:75(MovieWriterRegistry)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/animation.py:134(AbstractMovieWriter)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/animation.py:228(MovieWriter)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/animation.py:373(FileMovieWriter)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/animation.py:476(PillowWriter)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/animation.py:502(FFMpegBase)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/animation.py:543(FFMpegWriter)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/animation.py:571(FFMpegFileWriter)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/animation.py:608(ImageMagickBase)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/animation.py:654(ImageMagickWriter)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/animation.py:667(ImageMagickFileWriter)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/animation.py:700(HTMLWriter)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/animation.py:809(Animation)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/animation.py:1367(TimedAnimation)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/animation.py:1436(ArtistAnimation)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/animation.py:1513(FuncAnimation)
        1    0.000    0.000    0.001    0.001 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/animation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/matplotlib/_animation_data.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/francesco/Documents/paav-assignments/6-planning/simulation.py:4(__init__)
     1232    0.002    0.000    0.002    0.000 /Users/francesco/Documents/paav-assignments/6-planning/simulation.py:111(<lambda>)
      616    0.006    0.000    0.011    0.000 /Users/francesco/Documents/paav-assignments/6-planning/simulation.py:96(nonlinear_single_track_model)
      154    0.000    0.000    0.014    0.000 /Users/francesco/Documents/paav-assignments/6-planning/simulation.py:132(integrate)
      154    0.001    0.000    0.014    0.000 /Users/francesco/Documents/paav-assignments/6-planning/simulation.py:144(rk4_step)
      616    0.000    0.000    0.012    0.000 /Users/francesco/Documents/paav-assignments/6-planning/simulation.py:161(compute_dx)
      616    0.001    0.000    0.001    0.000 /Users/francesco/Documents/paav-assignments/6-planning/simulation.py:170(update_state)
        1    0.000    0.000    0.000    0.000 /Users/francesco/Documents/paav-assignments/6-planning/simulation.py:3(Simulation)
        1    0.000    0.000    0.000    0.000 /Users/francesco/Documents/paav-assignments/6-planning/simulation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/francesco/Documents/paav-assignments/6-planning/pid.py:2(__init__)
      155    0.000    0.000    0.001    0.000 /Users/francesco/Documents/paav-assignments/6-planning/pid.py:30(compute)
        1    0.000    0.000    0.000    0.000 /Users/francesco/Documents/paav-assignments/6-planning/pid.py:1(PIDController)
        1    0.000    0.000    0.000    0.000 /Users/francesco/Documents/paav-assignments/6-planning/pid.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/francesco/Documents/paav-assignments/6-planning/purepursuit.py:4(__init__)
        1    0.000    0.000    0.000    0.000 /Users/francesco/Documents/paav-assignments/6-planning/purepursuit.py:3(PurePursuitController)
        1    0.000    0.000    0.000    0.000 /Users/francesco/Documents/paav-assignments/6-planning/purepursuit.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/francesco/Documents/paav-assignments/6-planning/stanley.py:5(__init__)
      154    0.001    0.000    0.001    0.000 /Users/francesco/Documents/paav-assignments/6-planning/stanley.py:20(compute_steering_angle)
        1    0.000    0.000    0.000    0.000 /Users/francesco/Documents/paav-assignments/6-planning/stanley.py:4(StanleyController)
        1    0.000    0.000    0.000    0.000 /Users/francesco/Documents/paav-assignments/6-planning/stanley.py:1(<module>)
        1    0.000    0.000    0.028    0.028 /Users/francesco/Documents/paav-assignments/6-planning/mpc.py:1(<module>)
      310    0.001    0.000    0.001    0.000 /Users/francesco/Documents/paav-assignments/6-planning/cubic_spline_planner.py:26(<listcomp>)
      310    0.020    0.000    0.077    0.000 /Users/francesco/Documents/paav-assignments/6-planning/cubic_spline_planner.py:16(__init__)
  6760533    3.877    0.000    5.552    0.000 /Users/francesco/Documents/paav-assignments/6-planning/cubic_spline_planner.py:41(calc)
  6753712    3.460    0.000    5.138    0.000 /Users/francesco/Documents/paav-assignments/6-planning/cubic_spline_planner.py:61(calcd)
 13514245    1.444    0.000    3.353    0.000 /Users/francesco/Documents/paav-assignments/6-planning/cubic_spline_planner.py:93(__search_index)
      310    0.012    0.000    0.014    0.000 /Users/francesco/Documents/paav-assignments/6-planning/cubic_spline_planner.py:99(__calc_A)
      310    0.009    0.000    0.009    0.000 /Users/francesco/Documents/paav-assignments/6-planning/cubic_spline_planner.py:117(__calc_B)
        1    0.000    0.000    0.000    0.000 /Users/francesco/Documents/paav-assignments/6-planning/cubic_spline_planner.py:11(Spline)
      155    0.001    0.000    0.086    0.001 /Users/francesco/Documents/paav-assignments/6-planning/cubic_spline_planner.py:135(__init__)
      155    0.002    0.000    0.003    0.000 /Users/francesco/Documents/paav-assignments/6-planning/cubic_spline_planner.py:145(<listcomp>)
      155    0.001    0.000    0.009    0.000 /Users/francesco/Documents/paav-assignments/6-planning/cubic_spline_planner.py:142(__calc_s)
  3380267    1.053    0.000    6.605    0.000 /Users/francesco/Documents/paav-assignments/6-planning/cubic_spline_planner.py:151(calc_position)
  3376856    1.176    0.000    6.489    0.000 /Users/francesco/Documents/paav-assignments/6-planning/cubic_spline_planner.py:182(calc_yaw)
      308    0.000    0.000    0.002    0.000 /Users/francesco/Documents/paav-assignments/6-planning/cubic_spline_planner.py:195(calc_tangent)
      308    0.002    0.000    0.010    0.000 /Users/francesco/Documents/paav-assignments/6-planning/cubic_spline_planner.py:218(update_current_s)
        1    0.000    0.000    0.000    0.000 /Users/francesco/Documents/paav-assignments/6-planning/cubic_spline_planner.py:129(Spline2D)
        1    0.000    0.000    0.000    0.000 /Users/francesco/Documents/paav-assignments/6-planning/cubic_spline_planner.py:1(<module>)
        1    0.000    0.000    0.018    0.018 /Users/francesco/.pyenv/versions/3.10.13/lib/python3.10/site-packages/casadi/casadi.py:13(swig_import_helper)
